id_orgao;nom_orgao;cod_local;nom_local;cod_tipo_material;tipo_material;id_material;nom_material;saldo_inicial_valor;saldo_inicial_qtd;entrada_qtd;entrada_valor;saida_qtd;saida_valor;saldo_final_qtd;saldo_final_valor
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.02;MADEIRAS E DERIVADOS                                        ;88013002;EMENDA PARA FORRO PVC 7MM RIGIDO BRANCO 12M;0;;16;24;16;24;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.02;MADEIRAS E DERIVADOS                                        ;35416004;FORRO EM PVC;0;;135;1.822,50;135;1.822,50;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.02;MADEIRAS E DERIVADOS                                        ;35424002;MEIA CANA EM PVC;0;;6;138;6;138;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.02;MADEIRAS E DERIVADOS                                        ;56936012;RIPA DE MADEIRA DE LEI;0;;150;780;150;780;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.02;MADEIRAS E DERIVADOS                                        ;2941041;TABUA DE MADEIRA DE PINUS PARA CAIXARIA MEDINDO 2,50M X 15CM;0;;8;96;8;96;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.02;MADEIRAS E DERIVADOS                                        ;79324011;VIGA DE EUCALIPTO C/ 3 METROS, P/ CONSTRUCAO DE PONTE;0;;36;1.170,00;36;1.170,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;25186001;AREIA FINA;0;;12;960;12;960;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;25186003;AREIA GROSSA;0;;2;120;2;120;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;25186002;AREIA MEDIA;0;;43;3.790,00;43;3.790,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;102687011;BRITA N. 2 MEDIA;0;;31;2.747,00;31;2.747,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;102687004;BRITA NUMERO 01;0;;1;44,5;1;44,5;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;25216002;CAL HIDRATADO P/REBOCO;0;;32;242,8;32;242,8;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;25216007;CAL SACA DE CAL HIDRATADA COM 20KG;0;;3;25,5;3;25,5;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;3034002;CIMENTO SACO COM 50 KG;0;;46;1.118,60;46;1.118,60;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;25895006;PEDRA BRITADA BRITA CORRIDA;0;;10;1.000,00;10;1.000,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;25887016;TIJOLO BLOCO DE CONCRETO;0;;159;370,5;159;370,5;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.01;MATERIAIS DE ORIGEM MINERAL                                 ;25887009;TIJOLO COM 06 FUROS;0;;700;350;700;350;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.05;MATERIAIS PARA COBERTURAS                                   ;91189006;CALHA EM CHAPA GALVANIZADA CALHA EM ACO GALVANIZADO;0;;69;5.400,00;69;5.400,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.05;MATERIAIS PARA COBERTURAS                                   ;3166065;TELHA DE POLICARBONATO;0;;45;2.241,00;45;2.241,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.04;MATERIAIS PARA PISOS, PAREDES E TETOS                       ;33367042;PISO CERAMICO;0;;60;900;60;900;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.03;VIDROS PARA CONSTRUCAO                                      ;25909001;VIDRO PARA CONSTRUCAO LISO, 3MM;0;;5;760;5;760;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;45.03;VIDROS PARA CONSTRUCAO                                      ;30279064;VIDRO TRANSPARENTE VIDRO TEMPERADO 8MM LISO INCOLOR;0;;8;3.238,00;8;3.238,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;29661010;MASSA CORRIDA ACRILICA;0;;1;84,9;1;84,9;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;29661012;MASSA CORRIDA PVA;0;;3;170,7;3;170,7;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;3530021;SOLVENTE AGUARRAS MINERAL 5L;0;;2;105,8;2;105,8;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;3506008;TINTA ACRILICA CINZA 3,6 LITROS;0;;20;1.403,00;20;1.403,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;3506041;TINTA ACRILICA COR BRANCA 3,6 LITROS;0;;2;139,8;2;139,8;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;3506039;TINTA ACRILICA COR BRANCA, GALAO DE 18 LITROS;0;;18;5.202,00;18;5.202,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;3506102;TINTA ACRILICA COR PISO 18L;0;;35;10.830,19;35;10.830,19;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;3506070;TINTA ACRILICA COR VERDE, 18L;0;;5;1.100,00;5;1.100,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;3506069;TINTA ACRILICA COR VERMELHA, 18L.;0;;4;2.756,00;4;2.756,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.01;UTENSILIOS PARA PINTURA                                     ;3476032;PINCEL PARA PINTURA DE 1' 1/2 POLEGADAS;0;;6;23,4;6;23,4;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.01;UTENSILIOS PARA PINTURA                                     ;3476002;"PINCEL PARA PINTURA DE 1/2"" (POLEGADA)";0;;6;15;6;15;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.01;UTENSILIOS PARA PINTURA                                     ;25860008;ROLO DE LA PARA PINTURA ANTIGOTAS PARA PINTURA (9CM);0;;6;41,4;6;41,4;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;50.01;UTENSILIOS PARA PINTURA                                     ;25860007;ROLO DE LA PARA PINTURA ANTIGOTAS PARA PINTURA SEM CABO (23CM);0;;6;119,4;6;119,4;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;23.05;MATERIAIS, COMPONENTES E ACESSORIOS                         ;85189001;AGUA RAZ MINERAL;0;;3;175,51;3;175,51;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;14.07;MOBILIARIO - DIVERSOS                                       ;47864002;ARQUIVO DE MADEIRA COM 4 GAVETAS;0;;5;2.200,50;5;2.200,50;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;26.11;OFICINAS DE MANUTENCAO - DIVERSOS                           ;28754018;CORREIA CORREIA A39;0;;1;74;1;74;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;26.11;OFICINAS DE MANUTENCAO - DIVERSOS                           ;86495011;FILTRO COMBUSTIVEL PARA VEICULOS LEVES;0;;3;119,78;3;119,78;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;26.11;OFICINAS DE MANUTENCAO - DIVERSOS                           ;6122002;PALHETA PARA RAB-12, REF. 4101319800;0;;2;140;2;140;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;74.04;ACESSORIOS E MATRIAIS DE PROCESSO PARA MOTOCICLETA          ;98345001;PARA-BRISA PARA-BRISA;0;;1;1.630,00;1;1.630,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;74.01;MOTOR PARA MOTOCICLETA                                      ;98019004;ESCAPAMENTO DE MOTOCICLETA PROTETOR DO SILENCIADOR;0;;1;80;1;80;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;74.01;MOTOR PARA MOTOCICLETA                                      ;98019006;ESCAPAMENTO DE MOTOCICLETA SILENCIADOR COMPLETO;0;;1;55;1;55;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;37.07;SISTEMA DE REFRIGERA??O DE MOTORES (RESTRITO)               ;28142001;FILTRO DE AR PARA VEICULOS;0;;1;65;1;65;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.08;CARROCARIA E ACABAMENTO - PECAS E ACESSORIOS                ;82325015;AR-CONDICIONADO E CAIXA DE DISTRIBUICAO DE AR FILTRO DO AR-CONDICIONADO;0;;1;66,09;1;66,09;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.08;CARROCARIA E ACABAMENTO - PECAS E ACESSORIOS                ;82457012;MACANETA E FECHADURA DA PORTA DIANTEIRA MACANETA INTERNA DA PORTA DIANTEIRA LADO DIREITO;0;;1;40;1;40;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.09;EQUIPAMENTO ELETRICO - PECAS                                ;82678005;BATERIA E FIXACOES BATERIA DE 60 AH;0;;1;350;1;350;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.09;EQUIPAMENTO ELETRICO - PECAS                                ;82732011;FAROIS DIANTEIROS -(GERACAO II) SOQUETE DE LAMPADA;0;;1;135;1;135;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.09;EQUIPAMENTO ELETRICO - PECAS                                ;82848010;MOTOR DE PARTIDA KIT DE REPARO DO MOTOR DE PARTIDA;0;;1;46,94;1;46,94;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.09;EQUIPAMENTO ELETRICO - PECAS                                ;82848004;MOTOR DE PARTIDA KIT-MOTOR DE PARTIDA;0;;4;181,68;4;181,68;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.06;FREIOS E RODA - PECAS E ACESSORIOS                          ;82155001;FREIO DIANTEIRO DISCO DE FREIO DIANTEIRO;0;;2;290;2;290;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.06;FREIOS E RODA - PECAS E ACESSORIOS                          ;82155003;FREIO DIANTEIRO JOGO DE PASTILHAS PARA FREIO A DISCO DIANTEIRO;0;;1;246,3;1;246,3;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.01;MOTOR PARA VEICULOS LEVES                                   ;81698003;CORPO DA BORBOLETA CORPO DA BORBOLETA-COMANDO;0;;1;1.190,00;1;1.190,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.01;MOTOR PARA VEICULOS LEVES                                   ;81744002;FILTRO DE AR PARA VEICULOS ELEMENTO DO FILTRO DE AR;0;;1;66,09;1;66,09;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.01;MOTOR PARA VEICULOS LEVES                                   ;102105001;FILTRO DE OLEO MOTOR BICOMBUSTIVEL;0;;4;128,97;4;128,97;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;72.01;MOTOR PARA VEICULOS LEVES                                   ;102105009;FILTRO DE OLEO MOTOR PARA VEICULO BLAZER;0;;1;90;1;90;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.16;ACESSORIOS E MATERIAIS DE PROCESSO PARA VEICULOS PESADOS    ;97780006;FERRAMENTAS E ACESSORIOS KIT-FERRAMENTAS E ACESSORIOS;0;;3;249,03;3;249,03;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.12;EQUIPAMENTO ELETRICO E ELETRONICO VEICULOS PESADOS          ;96423003;FAROL-VEICULO PESADO FAROL LADO DIREITO-VEICULO PESADO;0;;1;239;1;239;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.12;EQUIPAMENTO ELETRICO E ELETRONICO VEICULOS PESADOS          ;96423004;FAROL-VEICULO PESADO FAROL LADO ESQUERDO-VEICULO PESADO;0;;1;239;1;239;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.12;EQUIPAMENTO ELETRICO E ELETRONICO VEICULOS PESADOS          ;96423007;FAROL-VEICULO PESADO LAMPADA HALOGENA;0;;2;8;2;8;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.12;EQUIPAMENTO ELETRICO E ELETRONICO VEICULOS PESADOS          ;96490006;INTERRUPTORES, SENSORES E MODULO SENSOR DA PRESSAO DO OLEO;0;;1;40;1;40;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.09;FREIOS E RODAS VEICULOS PESADOS                             ;94897010;FREIO DE ESTACIONAMENTO SAPATA DO FREIO DE ESTACIONAMENTO;0;;1;181,9;1;181,9;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.01;MOTOR PARA VEICULOS PESADOS                                 ;92479001;BOMBA DE OLEO BOMBA DE OLEO COMPLETA;0;;1;232;1;232;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.01;MOTOR PARA VEICULOS PESADOS                                 ;92711024;RADIADOR E VENTILADOR ADITIVO DO RADIADOR;0;;2;92;2;92;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.01;MOTOR PARA VEICULOS PESADOS                                 ;92711001;RADIADOR E VENTILADOR CARCACA DO RADIADOR;0;;1;581,5;1;581,5;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;73.15;PERTENCES E RESPECTIVOS SISTEMAS DE CONTROLE                ;97047002;FILTRO DE OLEO HIDRAULICO FILTRO DE OLEO HIDRAULICO;0;;1;95;1;95;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;79.01;PNEUS                                                       ;99759059;"PNEUS PARA VEICULOS LEVES PNEU PARA RODA 14"", 175/70 C";0;;1;275;1;275;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;79.01;PNEUS                                                       ;99759062;"PNEUS PARA VEICULOS LEVES PNEU PARA RODA 16"", 205/55";0;;2;778;2;778;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;79.01;PNEUS                                                       ;99759003;"PNEUS PARA VEICULOS LEVES PNEUS PARA VEICULOS ARO  15"", 185/60";0;;4;1.232,00;4;1.232,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;79.01;PNEUS                                                       ;99759005;"PNEUS PARA VEICULOS LEVES PNEUS PARA VEICULOS ARO 13"", 165/70";0;;4;676;4;676;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;62.02;ALCOOIS                                                     ;18937001;ALCOOL PARA USO GERAL ALCOOL C/70 INPM/LITRO, EMBALAGEM FRASCO 1 LITRO*;32,85;9;;0;9;32,85;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;62.02;ALCOOIS                                                     ;32999003;ETANOL HIDRATADO;0;;87;288,88;87;288,88;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;62.09;PRODUTOS E COMPONENTES QUIMICOS - DIVERSOS                  ;32026001;AMIDO DE MILHO AMIDO DE MILHO;0;;25;108,75;25;108,75;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;43.02;ADESIVOS E COLAS                                            ;3816055;COLA BRANCA ESCOLAR 90 GRAMAS;0;;15;26,25;15;26,25;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;43.03;MATERIAIS PARA VEDACAO DIMENSIONADOS E NAO DIMENSIONADOS    ;14125014;ANEL DE VEDACAO DE BORRACHA 150MM;0;;1;2;1;2;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;57.05;SINALIZACAO,CONTROLE E ALARMA - DIVERSOS                    ;33332001;CONTROLE REMOTO PARA PORTAO ELETRONICO DE GARAGEM;0;;20;500;20;500;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;57.05;SINALIZACAO,CONTROLE E ALARMA - DIVERSOS                    ;33332005;CONTROLE REMOTO RECEPTOR MULTICODIGOS;0;;1;180;1;180;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;57.05;SINALIZACAO,CONTROLE E ALARMA - DIVERSOS                    ;73016002;MOTOR DESLIPORT AUTOMATIZADOR DESLIZANTE 220V PARA PORTAO;0;;1;2.850,00;1;2.850,00;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;57.05;SINALIZACAO,CONTROLE E ALARMA - DIVERSOS                    ;73016001;MOTOR DESLIPORT PARA AUTOMACAO DE PORTAO ELETRONICO;0;;1;150;1;150;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.07;CONDUTORES ELETRICOS                                        ;1759005;FIO DE COBRE 10,0MM;0;;30;133,8;30;133,8;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.07;CONDUTORES ELETRICOS                                        ;1759016;FIO DE COBRE 10MM VERMELHO.;0;;30;133,8;30;133,8;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.07;CONDUTORES ELETRICOS                                        ;1759004;FIO DE COBRE 6,0MM;0;;90;243,9;90;243,9;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.07;CONDUTORES ELETRICOS                                        ;1759031;FIO DE COBRE MEDINDO 2,5 MM PRETO;0;;15;16,2;15;16,2;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.07;CONDUTORES ELETRICOS                                        ;1759033;FIO DE COBRE MEDINDO 2,5MM , AZUL;0;;15;16,2;15;16,2;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.04;DISJUNTORES ALTA  MEDIA E BAIXA TENSAO                      ;59510045;DISJUNTOR BIPOLAR 32 AMPERES;0;;1;44,79;1;44,79;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.04;DISJUNTORES ALTA  MEDIA E BAIXA TENSAO                      ;59510082;DISJUNTOR TRIPOLAR 40A, TAMANHO MINI;0;;3;124,36;3;124,36;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.04;DISJUNTORES ALTA  MEDIA E BAIXA TENSAO                      ;59510016;DISJUNTOR UNIPOLAR 15A;0;;1;7,97;1;7,97;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.09;ELETRODUTOS E CONEXOES                                      ;1953067;CANALETA BARRA DE CANALETA;0;;17;95,2;17;95,2;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.09;ELETRODUTOS E CONEXOES                                      ;1953071;CANALETA CANALETA PVC 20X10X2000MM BR C/ADES.C/DV STECK;0;;4;16;4;16;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.09;ELETRODUTOS E CONEXOES                                      ;1953072;CANALETA CANALETA PVC 20X10X2000MM COM DUPLA FACE BRANCA;0;;10;50;10;50;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.09;ELETRODUTOS E CONEXOES                                      ;1953076;CANALETA CANALETA PVC PARA PISO 50X20X2000MM CINZA;0;;12;138,6;12;138,6;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.09;ELETRODUTOS E CONEXOES                                      ;1953042;CANALETA DE PLASTICO BRANCA 30 X 30;0;;1;19,9;1;19,9;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.09;ELETRODUTOS E CONEXOES                                      ;1953062;CANALETA DUPLA FACE;0;;5;22,5;5;22,5;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.09;ELETRODUTOS E CONEXOES                                      ;1953002;CANALETA MEDINDO 20 X 20 X 220;0;;2;27,8;2;27,8;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.08;ISOLADORES ELETRICOS PARA LINHAS E REDES                    ;89400003;BARRAMENTO BARRAMENTO;0;;1;12,29;1;12,29;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;2020037;CAIXA CAIXA C/ TOMADA E INTERRUPTOR 10A BRANCO SOBREPOR C/ ESPELHO;0;;8;19,2;8;19,2;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;61689028;"CONDULETE CAIXA CONDULETE 3/4"" EM PVC COR CINZA";0;;3;23,73;3;23,73;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;61689001;CONDULETE EM E DE 1 1/2;0;;30;99,9;30;99,9;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;61689004;CONDULETE EM PVC 1/2-C;0;;3;29,4;3;29,4;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;61689017;CONDULETE EM PVC, CINZA, 5 ENTRADAS, PARA ELETRODUTO 1/2;0;;3;29,4;3;29,4;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;61689026;CONDULETE TAMPA CONDULETE 3 TECLAS CINZA;0;;6;10,86;6;10,86;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;51756003;ELETRO CALHA (RESTRITO) ELETROCALHA LISA;0;;50;3;50;3;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;103934004;"ELETRODUTO DE 1/2"", EM PVC, BARRA DE 3M";0;;1;8,99;1;8,99;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;38873006;ISOLADOR ROLDANA EM PVC;0;;50;25;50;25;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;36919003;LUVA LUVA PARA CONDULETE DE 1/2 POLEGADA;0;;5;6,45;5;6,45;;0
9401;25 SEC.DE EST.DO DES.REG.-MAFRA                   ;94010001;SDR 25-MAFRA                  ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;36919002;LUVA PARA CANALETA REF.059 BG;0;;20;6;20;6;;0
